movieId,title,genres
572,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
573,Land and Freedom (Tierra y libertad) (1995),Drama|War
574,Denise Calls Up (1995),Comedy
575,Theodore Rex (1995),Comedy
576,"Family Thing, A (1996)",Comedy|Drama
577,Sgt. Bilko (1996),Comedy
578,Jack and Sarah (1995),Romance
579,Girl 6 (1996),Comedy|Drama
580,Diabolique (1996),Drama|Thriller
581,Nelly & Monsieur Arnaud (1995),Drama
582,Courage Under Fire (1996),Action|Crime|Drama|War
583,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
584,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
585,Moll Flanders (1996),Drama
586,Dragonheart (1996),Action|Adventure|Fantasy
587,Eddie (1996),Comedy
588,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
589,August (1996),Drama
590,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
591,Fear (1996),Thriller
592,Kids in the Hall: Brain Candy (1996),Comedy
593,Faithful (1996),Comedy
594,Underground (1995),Comedy|Drama|War
595,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War
596,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
597,Song of the Little Road (Pather Panchali) (1955),Drama
598,"World of Apu, The (Apur Sansar) (1959)",Drama
599,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
600,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
601,Barbarella (1968),Adventure|Comedy|Sci-Fi
602,Some Folks Call It a Sling Blade (1993),Drama|Thriller
603,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
604,Coup de torchon (Clean Slate) (1981),Crime
605,It's My Party (1996),Drama
606,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
607,Mrs. Winterbourne (1996),Comedy|Romance
608,Solo (1996),Action|Sci-Fi|Thriller
609,"Substitute, The (1996)",Action|Crime|Drama
610,True Crime (1996),Mystery|Thriller
611,Butterfly Kiss (1995),Drama|Thriller
612,Feeling Minnesota (1996),Drama|Romance
613,Delta of Venus (1995),Drama
614,Angus (1995),Comedy
615,Daens (1992),Drama
616,Faces (1968),Drama
617,Boys (1996),Drama
618,"Quest, The (1996)",Action|Adventure
619,Cosi (1996),Comedy
620,Sunset Park (1996),Drama
621,Mulholland Falls (1996),Crime|Drama|Thriller
622,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
623,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
624,Celtic Pride (1996),Comedy
625,Flipper (1996),Adventure|Children
626,Captives (1994),Crime|Drama|Romance|Thriller
627,Of Love and Shadows (1994),Drama
628,Dead Man (1995),Drama|Mystery|Western
629,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
630,Switchblade Sisters (1975),Crime
631,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
632,Multiplicity (1996),Comedy
633,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
634,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
635,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
636,"Great White Hype, The (1996)",Comedy
637,Last Dance (1996),Drama
638,Cold Comfort Farm (1995),Comedy
639,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
640,Heaven's Prisoners (1996),Crime|Thriller
641,Original Gangstas (1996),Crime
642,"Rock, The (1996)",Action|Adventure|Thriller
643,Cemetery Man (Dellamorte Dellamore) (1994),Horror
644,Twister (1996),Action|Adventure|Romance|Thriller
645,Barb Wire (1996),Action|Sci-Fi
646,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
647,Thinner (1996),Horror|Thriller
648,Spy Hard (1996),Comedy
649,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
650,Force of Evil (1948),Film-Noir
651,"Stupids, The (1996)",Comedy
652,"Arrival, The (1996)",Action|Sci-Fi|Thriller
653,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
654,Careful (1992),Comedy|Horror
655,"Month by the Lake, A (1995)",Comedy|Drama|Romance
656,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
657,Kim (1950),Children|Drama
658,Carmen Miranda: Bananas Is My Business (1994),Documentary
659,Ashes of Time (Dung che sai duk) (1994),Drama
660,Maya Lin: A Strong Clear Vision (1994),Documentary
661,Stalingrad (1993),Drama|War
662,"Phantom, The (1996)",Action|Adventure
663,Striptease (1996),Comedy|Crime
664,Heavy (1995),Drama|Romance
665,Jack (1996),Comedy|Drama
666,I Shot Andy Warhol (1996),Drama
667,"Grass Harp, The (1995)",Comedy|Drama
668,Marlene Dietrich: Shadow and Light (1996),Documentary
669,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama
670,Spirits of the Dead (1968),Horror|Mystery
671,Trainspotting (1996),Comedy|Crime|Drama
672,'Til There Was You (1997),Drama|Romance
673,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
674,Stealing Beauty (1996),Drama
675,"Fan, The (1996)",Drama|Thriller
676,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
677,"Cable Guy, The (1996)",Comedy|Thriller
678,Kingpin (1996),Comedy
679,Eraser (1996),Action|Drama|Thriller
680,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
681,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
682,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
683,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
684,Daylight (1996),Action|Adventure|Drama|Thriller
685,"Frighteners, The (1996)",Comedy|Horror|Thriller
686,Lone Star (1996),Drama|Mystery|Western
687,Harriet the Spy (1996),Children|Comedy
688,Phenomenon (1996),Drama|Romance
689,Walking and Talking (1996),Comedy|Drama|Romance
690,She's the One (1996),Comedy|Romance
691,"Time to Kill, A (1996)",Drama|Thriller
692,American Buffalo (1996),Crime|Drama
693,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
694,Alaska (1996),Adventure|Children
695,Fled (1996),Action|Adventure
696,Kazaam (1996),Children|Comedy|Fantasy
697,Larger Than Life (1996),Comedy
698,"Very Brady Sequel, A (1996)",Comedy
699,"Collector, The (La collectionneuse) (1967)",Drama
700,Kaspar Hauser (1993),Drama|Mystery
701,"Convent, The (O Convento) (1995)",Drama
702,"Adventures of Pinocchio, The (1996)",Adventure|Children
703,Joe's Apartment (1996),Comedy|Fantasy|Musical
704,"First Wives Club, The (1996)",Comedy
705,Stonewall (1995),Drama
706,Ransom (1996),Crime|Thriller
707,High School High (1996),Comedy
708,Phat Beach (1996),Comedy
709,Foxfire (1996),Drama
710,Chain Reaction (1996),Action|Adventure|Thriller
711,Matilda (1996),Children|Comedy|Fantasy
712,Emma (1996),Comedy|Drama|Romance
713,"Crow: City of Angels, The (1996)",Action|Thriller
714,House Arrest (1996),Children|Comedy
715,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
716,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
717,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama
718,Flirt (1995),Drama
719,"Big Squeeze, The (1996)",Comedy|Drama
720,"Spitfire Grill, The (1996)",Drama
721,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
722,Cyclo (Xich lo) (1995),Crime|Drama
723,Basquiat (1996),Drama
724,Tin Cup (1996),Comedy|Drama|Romance
725,Dingo (1991),Drama
726,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
727,"Godfather, The (1972)",Crime|Drama
728,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
729,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
730,Manny & Lo (1996),Drama
731,Bound (1996),Crime|Drama|Romance|Thriller
732,Carpool (1996),Comedy|Crime
733,Kansas City (1996),Crime|Drama|Musical|Thriller
734,Gone Fishin' (1997),Comedy
735,Nothing to Lose (1994),Action|Crime|Drama
736,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
737,Girls Town (1996),Comedy|Drama
738,"Relic, The (1997)",Horror|Thriller
739,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
740,First Kid (1996),Children|Comedy
741,"Trigger Effect, The (1996)",Drama|Thriller
742,Bogus (1996),Children|Drama|Fantasy
743,Bulletproof (1996),Action|Comedy|Crime
744,1-900 (06) (1994),Drama|Romance
745,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
746,Twelfth Night (1996),Comedy|Drama|Romance
747,Mother Night (1996),Drama
748,Wild Reeds (Les roseaux sauvages) (1994),Drama
749,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
750,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
751,Singin' in the Rain (1952),Comedy|Musical|Romance
752,"American in Paris, An (1951)",Musical|Romance
753,Funny Face (1957),Comedy|Musical
754,Breakfast at Tiffany's (1961),Drama|Romance
755,Vertigo (1958),Drama|Mystery|Romance|Thriller
756,Rear Window (1954),Mystery|Thriller
757,It Happened One Night (1934),Comedy|Romance
758,Gaslight (1944),Drama|Thriller
759,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
760,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
761,"Apartment, The (1960)",Comedy|Drama|Romance
762,Some Like It Hot (1959),Comedy|Crime
763,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
764,Casablanca (1942),Drama|Romance
765,"Maltese Falcon, The (1941)",Film-Noir|Mystery
766,My Fair Lady (1964),Comedy|Drama|Musical|Romance
767,Sabrina (1954),Comedy|Romance
768,Roman Holiday (1953),Comedy|Drama|Romance
769,"Little Princess, The (1939)",Children|Drama
770,Meet Me in St. Louis (1944),Musical
771,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
772,Gone with the Wind (1939),Drama|Romance|War
773,My Favorite Year (1982),Comedy
774,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
775,Citizen Kane (1941),Drama|Mystery
776,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
777,All About Eve (1950),Drama
778,"Women, The (1939)",Comedy
779,Rebecca (1940),Drama|Mystery|Romance|Thriller
780,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
781,Notorious (1946),Film-Noir|Romance|Thriller
782,Spellbound (1945),Mystery|Romance|Thriller
783,"Affair to Remember, An (1957)",Drama|Romance
784,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
785,Father of the Bride (1950),Comedy
786,"Band Wagon, The (1953)",Comedy|Musical
787,Ninotchka (1939),Comedy|Romance
788,Love in the Afternoon (1957),Comedy|Romance
789,Gigi (1958),Musical
790,"Reluctant Debutante, The (1958)",Comedy|Drama
791,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
792,"Mark of Zorro, The (1940)",Adventure
793,Laura (1944),Crime|Film-Noir|Mystery
794,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
795,Lost Horizon (1937),Drama
796,Top Hat (1935),Comedy|Musical|Romance
797,To Be or Not to Be (1942),Comedy|Drama|War
798,My Man Godfrey (1936),Comedy|Romance
799,Giant (1956),Drama|Romance|Western
800,East of Eden (1955),Drama
801,"Thin Man, The (1934)",Comedy|Crime
802,His Girl Friday (1940),Comedy|Romance
803,Around the World in 80 Days (1956),Adventure|Comedy
804,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
805,Mr. Smith Goes to Washington (1939),Drama
806,Bringing Up Baby (1938),Comedy|Romance
807,Penny Serenade (1941),Drama|Romance
808,"Scarlet Letter, The (1926)",Drama
809,Of Human Bondage (1934),Drama
810,Angel on My Shoulder (1946),Crime|Drama
811,Little Lord Fauntleroy (1936),Drama
812,"Inspector General, The (1949)",Musical
813,Angel and the Badman (1947),Romance|Western
814,"39 Steps, The (1935)",Drama|Mystery|Thriller
815,A Walk in the Sun (1945),Drama|War
816,"Outlaw, The (1943)",Western
817,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
818,"African Queen, The (1951)",Adventure|Comedy|Romance|War
819,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
820,Cat on a Hot Tin Roof (1958),Drama
821,"Last Time I Saw Paris, The (1954)",Drama
822,Meet John Doe (1941),Comedy|Drama
823,Algiers (1938),Drama|Romance
824,"Farewell to Arms, A (1932)",Romance|War
825,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action
826,Dangerous Ground (1997),Drama
827,Picnic (1955),Drama
828,"Pompatus of Love, The (1996)",Comedy|Drama
829,Fly Away Home (1996),Adventure|Children
830,Bliss (1997),Drama|Romance
831,Grace of My Heart (1996),Comedy|Drama
832,Maximum Risk (1996),Action|Adventure|Thriller
833,Michael Collins (1996),Drama
834,"Rich Man's Wife, The (1996)",Thriller
835,Infinity (1996),Drama
836,Big Night (1996),Comedy|Drama
837,Last Man Standing (1996),Action|Crime|Drama|Thriller
838,Caught (1996),Drama|Thriller
839,Set It Off (1996),Action|Crime
840,2 Days in the Valley (1996),Crime|Film-Noir
841,Curdled (1996),Crime
842,Ed's Next Move (1996),Comedy|Romance
843,Extreme Measures (1996),Drama|Thriller
844,"Glimmer Man, The (1996)",Action|Thriller
845,D3: The Mighty Ducks (1996),Children|Comedy
846,"Chamber, The (1996)",Drama
847,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
848,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western
849,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
850,"Love Bug, The (1969)",Children|Comedy
851,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance
852,Old Yeller (1957),Children|Drama
853,"Parent Trap, The (1961)",Children|Comedy|Romance
854,Pollyanna (1960),Children|Comedy|Drama
855,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
856,"Shaggy Dog, The (1959)",Children|Comedy
857,Swiss Family Robinson (1960),Adventure|Children
858,That Darn Cat! (1965),Children|Comedy|Mystery
859,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
860,Cool Runnings (1993),Comedy
861,Angels in the Outfield (1994),Children|Comedy
862,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
863,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
864,"Three Caballeros, The (1945)",Animation|Children|Musical
865,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
866,So Dear to My Heart (1949),Children|Drama
867,Robin Hood: Prince of Thieves (1991),Adventure|Drama
868,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
869,Dumbo (1941),Animation|Children|Drama|Musical
870,Pete's Dragon (1977),Adventure|Animation|Children|Musical
871,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
872,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
873,"Fox and the Hound, The (1981)",Animation|Children|Drama
874,Freeway (1996),Comedy|Crime|Drama|Thriller
875,"Sound of Music, The (1965)",Musical|Romance
876,Die Hard (1988),Action|Crime|Thriller
877,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
878,Unhook the Stars (1996),Drama
879,"Secret Agent, The (1996)",Drama
880,Secrets & Lies (1996),Drama
881,That Thing You Do! (1996),Comedy|Drama
882,To Gillian on Her 37th Birthday (1996),Drama|Romance
883,Surviving Picasso (1996),Drama
884,Beautiful Thing (1996),Drama|Romance
885,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
886,"Ghost and the Darkness, The (1996)",Action|Adventure
887,Looking for Richard (1996),Documentary|Drama
888,Trees Lounge (1996),Drama
889,Normal Life (1996),Crime|Drama|Romance
890,Get on the Bus (1996),Drama
891,Shadow Conspiracy (1997),Thriller
892,Jude (1996),Drama
893,Everyone Says I Love You (1996),Comedy|Musical|Romance
894,Bitter Sugar (Azúcar amarga) (1996),Drama
895,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
896,Swingers (1996),Comedy|Drama
897,Sleepers (1996),Thriller
898,Johns (1996),Drama
899,Shall We Dance (1937),Comedy|Musical|Romance
900,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
901,Crossfire (1947),Crime|Film-Noir
902,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller
903,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
904,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)",Comedy|Romance
905,"Innocents, The (1961)",Drama|Horror|Thriller
906,Sleeper (1973),Comedy|Sci-Fi
907,Bananas (1971),Comedy|War
908,"Fish Called Wanda, A (1988)",Comedy|Crime
909,Monty Python's Life of Brian (1979),Comedy
910,Victor/Victoria (1982),Comedy|Musical|Romance
911,"Candidate, The (1972)",Drama
912,"Great Race, The (1965)",Comedy|Musical
913,Bonnie and Clyde (1967),Crime|Drama
914,"Old Man and the Sea, The (1958)",Adventure|Drama
915,Dial M for Murder (1954),Crime|Mystery|Thriller
916,Madame Butterfly (1995),Musical
917,Dirty Dancing (1987),Drama|Musical|Romance
918,Reservoir Dogs (1992),Crime|Mystery|Thriller
919,Platoon (1986),Drama|War
920,Weekend at Bernie's (1989),Comedy
921,Basic Instinct (1992),Crime|Mystery|Thriller
922,"Doors, The (1991)",Drama
923,"Crying Game, The (1992)",Drama|Romance|Thriller
924,Glengarry Glen Ross (1992),Drama
925,Sophie's Choice (1982),Drama
926,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
927,"Search for One-eye Jimmy, The (1996)",Comedy
928,"Christmas Carol, A (1938)",Children|Drama|Fantasy
929,Days of Thunder (1990),Action|Drama|Romance
930,Top Gun (1986),Action|Romance
931,Rebel Without a Cause (1955),Drama
932,"Streetcar Named Desire, A (1951)",Drama
933,Children of the Corn IV: The Gathering (1996),Horror
934,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
935,Palookaville (1996),Action|Comedy|Drama
936,"Associate, The (1996)",Comedy
937,"Funeral, The (1996)",Crime|Drama
938,"Single Girl, A (Fille seule, La) (1995)",Drama
939,"Eighth Day, The (Huitième jour, Le) (1996)",Drama
940,Drunks (1995),Drama
941,"People vs. Larry Flynt, The (1996)",Comedy|Drama
942,Glory Daze (1995),Drama
943,"Perfect Candidate, A (1996)",Documentary
944,On Golden Pond (1981),Drama
945,"Return of the Pink Panther, The (1975)",Comedy|Crime
946,Drop Dead Fred (1991),Comedy|Fantasy
947,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
948,"Fog, The (1980)",Horror
949,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
950,"Howling, The (1980)",Horror|Mystery
951,Jean de Florette (1986),Drama|Mystery
952,Manon of the Spring (Manon des sources) (1986),Drama
953,Talking About Sex (1994),Comedy|Drama
954,Private Benjamin (1980),Comedy
955,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
